listener_id,age,country,platform,subscription,top_genre,top_artist,daily_listening_minutes,songs_per_day,playlists_count,skip_rate_pct,discover_weekly_user,top_mood,uses_offline_mode,podcasts_too
1189,28,France,Spotify,Free,K-Pop,Dua Lipa,32,11,5,16.6,FALSE,Sleep,FALSE,TRUE
1190,34,UK,Apple Music,Premium,EDM,Dua Lipa,152,41,10,29.5,FALSE,Energetic,TRUE,FALSE
1191,45,USA,Apple Music,Premium,Hip-Hop,Travis Scott,73,9,6,20.1,TRUE,Sleep,FALSE,FALSE
1192,49,Nigeria,YouTube Music,Family,Indie,BTS,234,75,13,30.9,TRUE,Sad,FALSE,FALSE
1193,19,Canada,Spotify,Student,Lo-fi,Burna Boy,41,13,7,29.4,TRUE,Party,FALSE,FALSE
1194,24,Canada,Spotify,Premium,Hip-Hop,The Weeknd,214,60,13,45.2,TRUE,Sad,FALSE,FALSE
1195,15,Japan,Spotify,Family,Pop,Tyler the Creator,171,43,6,6.7,TRUE,Workout,FALSE,FALSE
1196,37,Germany,Spotify,Student,Country,SZA,501,148,10,22.9,TRUE,Workout,TRUE,FALSE
1197,21,Brazil,Spotify,Student,Hip-Hop,SZA,43,12,10,28,TRUE,Party,FALSE,TRUE
1198,37,France,Spotify,Premium,Indie,Tyler the Creator,369,113,11,6.1,TRUE,Sleep,TRUE,FALSE
1199,29,Germany,Spotify,Free,Rock,Dua Lipa,104,27,9,15.5,TRUE,Focus,FALSE,FALSE
1200,33,Australia,Spotify,Family,R&B,SZA,111,31,5,24,FALSE,Energetic,TRUE,TRUE
1201,37,USA,Spotify,Free,Jazz,Billie Eilish,28,18,9,50,TRUE,Party,FALSE,TRUE
1202,32,Japan,Spotify,Family,Hip-Hop,Bad Bunny,50,19,15,34.9,TRUE,Happy,FALSE,TRUE
1203,13,Germany,Apple Music,Free,Rock,Drake,132,33,15,24.1,FALSE,Happy,TRUE,TRUE
1204,20,Brazil,Tidal,Premium,Pop,The Weeknd,257,72,7,37.6,FALSE,Happy,FALSE,FALSE
1205,40,Germany,Spotify,Student,EDM,BTS,169,50,9,20.6,TRUE,Sleep,TRUE,FALSE
1206,31,Japan,Apple Music,Premium,Afrobeats,Olivia Rodrigo,131,38,9,35.3,TRUE,Workout,TRUE,TRUE
1207,35,Germany,YouTube Music,Premium,Hip-Hop,Drake,194,48,11,22.9,FALSE,Party,FALSE,FALSE
1208,26,Germany,Spotify,Free,Lo-fi,SZA,179,58,11,45.9,FALSE,Energetic,TRUE,FALSE
1209,43,Australia,Spotify,Free,Pop,Drake,204,62,7,28,TRUE,Chill,FALSE,FALSE
1210,43,France,Spotify,Free,Rock,Burna Boy,11,1,10,27.1,FALSE,Party,FALSE,TRUE
1211,33,UK,Spotify,Free,Country,Taylor Swift,125,35,5,37.9,FALSE,Party,FALSE,TRUE
1212,28,Canada,SoundCloud,Premium,K-Pop,The Weeknd,180,54,8,29.2,FALSE,Workout,TRUE,TRUE
1213,26,UK,Spotify,Premium,Pop,Burna Boy,33,8,10,28.1,FALSE,Sleep,TRUE,TRUE
1214,27,UK,Spotify,Free,Hip-Hop,The Weeknd,61,23,12,20.6,TRUE,Sleep,TRUE,TRUE
1215,28,Germany,Spotify,Free,Pop,Burna Boy,149,41,7,15.5,FALSE,Focus,FALSE,FALSE
1216,35,USA,Spotify,Premium,Indie,Travis Scott,222,59,7,28.6,TRUE,Workout,FALSE,TRUE
1217,30,Brazil,Apple Music,Family,Pop,Burna Boy,317,99,4,15.8,FALSE,Sleep,FALSE,FALSE
1218,14,Nigeria,Spotify,Student,Indie,BTS,116,30,13,18.1,TRUE,Workout,TRUE,TRUE
1219,35,USA,Spotify,Premium,Pop,Dua Lipa,136,36,13,34.9,FALSE,Sad,TRUE,FALSE
1220,20,India,Spotify,Free,Pop,Olivia Rodrigo,260,69,7,42.7,FALSE,Sleep,FALSE,TRUE
1221,18,UK,SoundCloud,Premium,R&B,SZA,154,45,13,14.8,TRUE,Workout,FALSE,FALSE
1222,28,USA,YouTube Music,Premium,K-Pop,Dua Lipa,208,61,13,12.4,TRUE,Chill,FALSE,TRUE
1223,44,Nigeria,Spotify,Premium,Rock,Ariana Grande,26,2,7,29.9,TRUE,Energetic,FALSE,TRUE
1224,41,Japan,YouTube Music,Free,Pop,Drake,275,78,12,28.6,TRUE,Happy,TRUE,FALSE
1225,38,Canada,Apple Music,Family,Pop,Burna Boy,42,9,9,41.7,TRUE,Party,FALSE,TRUE
1226,14,India,Spotify,Premium,Rock,Travis Scott,170,44,9,20.9,FALSE,Sad,FALSE,FALSE
1227,34,Canada,Spotify,Premium,Indie,SZA,173,42,11,29.2,TRUE,Happy,TRUE,TRUE
1228,24,UK,SoundCloud,Premium,K-Pop,Drake,37,19,15,6.6,FALSE,Energetic,TRUE,FALSE
1229,23,USA,YouTube Music,Free,Pop,Burna Boy,13,3,10,50.1,FALSE,Workout,TRUE,TRUE
1230,18,USA,Spotify,Premium,Hip-Hop,Billie Eilish,91,15,7,37.3,TRUE,Focus,FALSE,FALSE
1231,13,Australia,Spotify,Free,Hip-Hop,Dua Lipa,414,110,13,19.5,TRUE,Focus,TRUE,FALSE
1232,31,Japan,YouTube Music,Premium,Pop,The Weeknd,58,9,16,14,TRUE,Party,TRUE,FALSE
1233,27,Japan,Spotify,Premium,R&B,The Weeknd,272,81,11,30,TRUE,Focus,TRUE,TRUE
1234,28,UK,Spotify,Premium,R&B,Burna Boy,283,77,11,28.7,TRUE,Happy,TRUE,FALSE
1235,26,UK,Spotify,Student,Pop,Dua Lipa,140,39,10,24.4,TRUE,Happy,FALSE,FALSE
1236,27,USA,YouTube Music,Family,Hip-Hop,BTS,125,37,11,17.6,FALSE,Happy,FALSE,TRUE
1237,28,Japan,Spotify,Student,Hip-Hop,Tyler the Creator,188,43,13,36.6,TRUE,Party,TRUE,FALSE
1238,28,Brazil,YouTube Music,Free,Rock,Dua Lipa,45,15,11,10.3,FALSE,Workout,FALSE,FALSE
1239,45,Australia,SoundCloud,Free,Hip-Hop,Burna Boy,99,26,7,36.2,TRUE,Focus,FALSE,FALSE
1240,29,France,Spotify,Free,Rock,Tyler the Creator,197,53,6,23.7,FALSE,Workout,FALSE,TRUE
1241,30,USA,Amazon Music,Premium,Hip-Hop,Ariana Grande,166,42,14,27.7,TRUE,Chill,FALSE,TRUE
1242,20,Japan,Apple Music,Premium,Afrobeats,Tyler the Creator,188,49,7,0,TRUE,Energetic,TRUE,FALSE
1243,34,Germany,Apple Music,Premium,Indie,Kendrick Lamar,118,24,11,27.2,TRUE,Sleep,FALSE,FALSE
1244,17,France,Spotify,Family,Pop,Billie Eilish,40,12,10,11.4,TRUE,Sad,TRUE,TRUE
1245,31,Germany,Apple Music,Free,Lo-fi,Drake,49,9,11,28.8,FALSE,Sad,TRUE,FALSE
1246,39,Australia,Spotify,Free,R&B,The Weeknd,51,8,7,22.4,FALSE,Party,TRUE,TRUE
1247,35,Nigeria,YouTube Music,Free,Afrobeats,Kendrick Lamar,26,7,12,13.1,TRUE,Party,FALSE,FALSE
1248,23,UK,Spotify,Premium,Rock,Taylor Swift,166,43,13,49.7,TRUE,Party,TRUE,FALSE
1249,22,Canada,Spotify,Free,EDM,SZA,283,81,16,16.5,TRUE,Focus,TRUE,FALSE
1250,40,USA,Spotify,Premium,EDM,SZA,267,77,7,21.7,FALSE,Happy,FALSE,FALSE
1251,26,Nigeria,Spotify,Premium,Rock,Bad Bunny,106,40,9,16.5,TRUE,Chill,TRUE,FALSE
1252,32,France,Tidal,Family,R&B,SZA,150,38,12,6.9,TRUE,Workout,TRUE,TRUE
1253,34,India,YouTube Music,Premium,Hip-Hop,Bad Bunny,118,35,7,15,FALSE,Sleep,FALSE,TRUE
1254,28,Japan,SoundCloud,Premium,EDM,Olivia Rodrigo,172,50,8,18.8,FALSE,Chill,TRUE,TRUE
1255,24,Japan,Apple Music,Free,Rock,SZA,98,31,5,21.8,FALSE,Party,TRUE,TRUE
1256,31,Brazil,YouTube Music,Student,Rock,Dua Lipa,85,8,9,40.6,TRUE,Party,FALSE,TRUE
1257,25,Germany,Apple Music,Premium,Pop,Burna Boy,87,19,3,36.9,FALSE,Chill,TRUE,TRUE
1258,32,USA,Spotify,Family,Rock,Billie Eilish,189,54,9,51.9,FALSE,Focus,FALSE,FALSE
1259,29,Australia,Spotify,Student,EDM,Kendrick Lamar,169,43,10,16,TRUE,Energetic,TRUE,FALSE
1260,29,Japan,Spotify,Premium,Country,Dua Lipa,151,45,6,39.7,FALSE,Chill,FALSE,TRUE
1261,40,Canada,Spotify,Free,Rock,Tyler the Creator,186,53,5,36.1,FALSE,Chill,TRUE,FALSE
1262,22,Japan,Apple Music,Premium,Pop,The Weeknd,240,61,6,15.3,FALSE,Workout,FALSE,FALSE
1263,29,Brazil,Amazon Music,Free,Indie,Travis Scott,132,39,4,30,FALSE,Sleep,TRUE,TRUE
1264,23,France,Spotify,Free,Hip-Hop,Tyler the Creator,113,30,8,27.6,FALSE,Focus,TRUE,FALSE
1265,29,Germany,Spotify,Free,Hip-Hop,Ariana Grande,81,22,15,14.8,TRUE,Energetic,TRUE,TRUE
1266,38,Australia,Spotify,Premium,Indie,Olivia Rodrigo,220,60,7,37.2,FALSE,Party,FALSE,TRUE
1267,28,Japan,Apple Music,Student,Hip-Hop,Taylor Swift,157,44,7,35.7,TRUE,Workout,FALSE,FALSE
1268,27,Nigeria,Tidal,Family,EDM,Billie Eilish,126,38,17,32.1,TRUE,Sleep,TRUE,TRUE
1269,14,France,Spotify,Student,Hip-Hop,Burna Boy,151,44,8,11.9,FALSE,Happy,FALSE,FALSE
1270,26,France,Amazon Music,Free,Classical,Olivia Rodrigo,131,41,9,57.5,TRUE,Sad,TRUE,TRUE
1271,23,India,Spotify,Free,EDM,Kendrick Lamar,111,39,11,38,TRUE,Happy,FALSE,TRUE
1272,15,France,Spotify,Premium,Lo-fi,Dua Lipa,104,28,7,28.1,TRUE,Sad,TRUE,TRUE
1273,24,Nigeria,Spotify,Premium,Hip-Hop,Dua Lipa,70,16,5,21,TRUE,Party,FALSE,TRUE
1274,30,Australia,Apple Music,Free,Pop,Olivia Rodrigo,127,37,12,29.1,FALSE,Party,TRUE,FALSE
1275,33,Japan,Amazon Music,Free,Hip-Hop,The Weeknd,369,115,11,29.2,TRUE,Energetic,FALSE,TRUE
1276,42,Brazil,SoundCloud,Family,Indie,Drake,134,34,3,24,TRUE,Workout,TRUE,TRUE
1277,29,Germany,Spotify,Family,Rock,Dua Lipa,51,11,8,5,FALSE,Workout,TRUE,FALSE
1278,50,France,YouTube Music,Premium,Indie,SZA,131,36,6,30.3,FALSE,Party,TRUE,TRUE
1279,23,Australia,Spotify,Free,Hip-Hop,Burna Boy,113,32,6,28.8,TRUE,Sleep,FALSE,FALSE
1280,23,India,YouTube Music,Free,Indie,Burna Boy,180,49,7,24.2,FALSE,Sad,FALSE,FALSE
1281,44,Germany,YouTube Music,Premium,R&B,Drake,146,44,7,35.8,TRUE,Focus,TRUE,TRUE
1282,20,Japan,Spotify,Student,R&B,The Weeknd,86,31,10,39.1,TRUE,Chill,FALSE,TRUE
1283,26,USA,Spotify,Free,Hip-Hop,SZA,218,51,8,38.7,TRUE,Happy,FALSE,TRUE
1284,27,Brazil,Spotify,Family,Indie,Burna Boy,20,13,9,17.7,FALSE,Energetic,TRUE,FALSE
1285,29,Australia,Spotify,Free,Pop,Bad Bunny,117,42,8,51.6,TRUE,Happy,TRUE,FALSE
1286,20,Brazil,Apple Music,Premium,R&B,Taylor Swift,314,81,7,16.8,FALSE,Workout,FALSE,TRUE
1287,29,UK,Amazon Music,Premium,Pop,Olivia Rodrigo,183,49,10,21.6,FALSE,Happy,FALSE,FALSE
1288,41,France,Spotify,Premium,K-Pop,Dua Lipa,221,64,4,23.4,FALSE,Sad,FALSE,TRUE
1289,35,Canada,Spotify,Premium,EDM,BTS,232,68,15,30,FALSE,Workout,TRUE,FALSE
1290,32,Canada,Amazon Music,Student,K-Pop,Drake,61,14,7,28.9,TRUE,Focus,TRUE,FALSE
1291,31,France,Apple Music,Free,K-Pop,Tyler the Creator,235,68,7,11.3,FALSE,Focus,FALSE,TRUE
1292,13,Australia,Tidal,Free,Pop,SZA,150,46,9,24.2,TRUE,Workout,TRUE,FALSE
1293,17,Canada,YouTube Music,Premium,EDM,Burna Boy,86,23,10,23.8,FALSE,Sad,FALSE,TRUE
1294,40,Brazil,YouTube Music,Student,Afrobeats,Bad Bunny,156,43,8,39.7,FALSE,Chill,TRUE,TRUE
1295,27,Australia,Spotify,Free,EDM,Billie Eilish,157,51,11,40.3,TRUE,Party,FALSE,FALSE
1296,34,France,YouTube Music,Family,Classical,Billie Eilish,52,2,5,38.8,TRUE,Chill,TRUE,TRUE
1297,29,Japan,Spotify,Free,K-Pop,Kendrick Lamar,127,36,13,25.2,TRUE,Sleep,TRUE,FALSE
1298,16,India,Apple Music,Premium,Hip-Hop,Tyler the Creator,188,44,7,32.7,TRUE,Sad,FALSE,FALSE
1299,29,UK,YouTube Music,Free,R&B,Burna Boy,142,49,10,5.9,TRUE,Energetic,FALSE,TRUE
1300,29,UK,Apple Music,Premium,Pop,Kendrick Lamar,61,10,8,25.6,TRUE,Chill,FALSE,TRUE
1301,34,Australia,SoundCloud,Premium,Pop,BTS,41,11,8,30.3,TRUE,Focus,FALSE,TRUE
1302,45,Australia,Amazon Music,Family,EDM,Billie Eilish,88,24,8,47.5,TRUE,Focus,TRUE,FALSE
1303,42,UK,Spotify,Family,Rock,Billie Eilish,226,70,12,19.8,FALSE,Focus,FALSE,TRUE
1304,31,Canada,Apple Music,Free,Country,Travis Scott,263,68,8,30.5,TRUE,Party,FALSE,FALSE
1305,27,Nigeria,SoundCloud,Premium,Hip-Hop,Burna Boy,160,47,14,39.5,TRUE,Party,TRUE,TRUE
1306,26,Canada,Spotify,Family,R&B,Olivia Rodrigo,41,14,11,37.9,FALSE,Workout,FALSE,TRUE
1307,22,Brazil,YouTube Music,Free,EDM,The Weeknd,126,35,3,22.7,TRUE,Sleep,TRUE,FALSE
1308,43,Nigeria,Tidal,Premium,Pop,Tyler the Creator,137,43,10,30.3,FALSE,Party,FALSE,FALSE
1309,50,Brazil,YouTube Music,Premium,Classical,BTS,178,50,20,47.7,FALSE,Workout,TRUE,FALSE
1310,39,Nigeria,Spotify,Free,Country,Dua Lipa,97,35,9,18.8,TRUE,Focus,TRUE,TRUE
1311,30,Brazil,Apple Music,Free,EDM,Dua Lipa,227,71,13,31.8,TRUE,Sleep,FALSE,TRUE
1312,17,Canada,Spotify,Premium,Pop,Bad Bunny,45,7,11,41,FALSE,Workout,TRUE,FALSE
1313,24,Japan,Spotify,Free,Lo-fi,Tyler the Creator,66,8,9,40,TRUE,Focus,FALSE,FALSE
1314,42,India,Tidal,Family,Hip-Hop,Drake,40,14,4,4.9,FALSE,Workout,FALSE,TRUE
1315,21,India,Spotify,Family,Lo-fi,Taylor Swift,202,54,10,57.1,TRUE,Energetic,FALSE,FALSE
1316,19,Japan,Apple Music,Premium,Jazz,Billie Eilish,59,14,8,30.2,FALSE,Sleep,TRUE,FALSE
1317,20,Germany,Amazon Music,Free,Indie,Olivia Rodrigo,189,58,8,46.6,TRUE,Happy,TRUE,FALSE
1318,19,Japan,YouTube Music,Free,Lo-fi,SZA,182,55,9,36.3,TRUE,Sleep,TRUE,FALSE
1319,25,France,Apple Music,Free,Pop,Bad Bunny,260,79,12,36.1,TRUE,Party,TRUE,TRUE
1320,27,Nigeria,Apple Music,Family,Jazz,The Weeknd,89,21,9,27.3,TRUE,Workout,TRUE,TRUE
1321,30,Australia,YouTube Music,Premium,Rock,Tyler the Creator,212,57,9,31.8,FALSE,Happy,TRUE,FALSE
1322,29,India,YouTube Music,Free,Indie,BTS,237,76,12,43.9,TRUE,Sad,FALSE,TRUE
1323,30,USA,Apple Music,Free,Rock,Tyler the Creator,65,12,5,11.5,FALSE,Energetic,FALSE,TRUE
1324,28,Brazil,Apple Music,Family,Indie,Ariana Grande,89,23,3,8.9,TRUE,Energetic,TRUE,TRUE
1325,29,Australia,Apple Music,Family,Rock,Drake,182,58,7,37.2,TRUE,Chill,FALSE,FALSE
1326,26,Nigeria,Spotify,Family,Hip-Hop,Travis Scott,173,46,11,15.7,TRUE,Happy,TRUE,TRUE
1327,23,Nigeria,Spotify,Family,Hip-Hop,Taylor Swift,51,8,15,27.6,FALSE,Workout,FALSE,FALSE
1328,51,Japan,Apple Music,Premium,EDM,Travis Scott,153,39,6,26.2,FALSE,Sad,TRUE,FALSE
1329,25,USA,Spotify,Free,Rock,Dua Lipa,102,21,6,21.4,TRUE,Workout,FALSE,FALSE
1330,28,France,YouTube Music,Family,R&B,Travis Scott,378,108,11,34.5,TRUE,Happy,TRUE,TRUE
1331,27,India,Apple Music,Premium,Rock,Dua Lipa,77,28,14,12.3,FALSE,Sad,TRUE,FALSE
1332,43,Australia,Spotify,Free,Afrobeats,Ariana Grande,151,44,8,34.6,TRUE,Energetic,TRUE,TRUE
1333,29,USA,SoundCloud,Free,Classical,BTS,99,29,12,42.6,TRUE,Happy,FALSE,TRUE
1334,40,India,Tidal,Family,R&B,BTS,33,11,6,28.9,TRUE,Happy,TRUE,FALSE
1335,27,Brazil,Apple Music,Premium,EDM,Taylor Swift,91,36,9,28,TRUE,Workout,FALSE,FALSE
1336,19,Germany,Amazon Music,Premium,Afrobeats,Dua Lipa,209,63,10,17.1,TRUE,Party,FALSE,FALSE
1337,37,USA,Apple Music,Free,Pop,Tyler the Creator,98,31,3,7.7,TRUE,Energetic,FALSE,TRUE
1338,20,UK,Amazon Music,Free,Classical,Bad Bunny,36,6,8,32.3,FALSE,Workout,TRUE,FALSE
1339,41,India,Apple Music,Free,Pop,Tyler the Creator,50,6,5,13.9,FALSE,Energetic,TRUE,TRUE
1340,24,Australia,Spotify,Student,Country,Taylor Swift,179,48,10,24.4,TRUE,Happy,FALSE,FALSE
1341,27,Japan,Amazon Music,Family,Afrobeats,Bad Bunny,94,33,15,32.4,FALSE,Happy,TRUE,FALSE
1342,27,Canada,Spotify,Student,EDM,Burna Boy,271,71,7,19.4,FALSE,Sad,TRUE,TRUE
1343,21,Japan,SoundCloud,Free,Pop,Burna Boy,235,67,11,31.1,FALSE,Party,FALSE,FALSE
1344,46,Nigeria,Spotify,Free,Pop,Travis Scott,48,9,5,24.7,TRUE,Sad,FALSE,FALSE
1345,26,France,Apple Music,Free,Afrobeats,The Weeknd,397,111,10,11.5,FALSE,Workout,TRUE,TRUE
1346,14,France,Spotify,Free,Afrobeats,Dua Lipa,199,56,7,14.2,FALSE,Workout,FALSE,TRUE
1347,34,Japan,Spotify,Student,Pop,Tyler the Creator,35,18,6,12.9,TRUE,Workout,FALSE,TRUE
1348,13,Canada,Spotify,Premium,R&B,Kendrick Lamar,119,34,10,16.4,TRUE,Sad,TRUE,TRUE
1349,25,Germany,Spotify,Free,K-Pop,Burna Boy,168,47,19,31.7,TRUE,Focus,TRUE,FALSE
1350,19,Japan,Tidal,Premium,K-Pop,Travis Scott,67,28,10,58.4,FALSE,Workout,TRUE,FALSE
1351,28,Germany,Spotify,Free,Rock,Bad Bunny,76,30,10,37.9,TRUE,Sleep,TRUE,TRUE
1352,43,Nigeria,Tidal,Premium,Rock,SZA,104,23,12,40.9,TRUE,Workout,TRUE,TRUE
1353,31,USA,Spotify,Free,R&B,Taylor Swift,52,14,13,36.8,TRUE,Sad,TRUE,FALSE
1354,15,Japan,SoundCloud,Free,Afrobeats,Burna Boy,380,108,10,0,TRUE,Workout,FALSE,FALSE
1355,16,Brazil,SoundCloud,Student,Classical,Drake,157,46,10,45.6,FALSE,Sleep,FALSE,TRUE
1356,33,Japan,Spotify,Student,Rock,Bad Bunny,108,33,12,5.8,TRUE,Chill,FALSE,FALSE
1357,36,UK,Apple Music,Free,Pop,Taylor Swift,127,38,6,1.2,TRUE,Energetic,FALSE,FALSE
1358,22,Nigeria,Spotify,Free,Indie,Kendrick Lamar,75,18,12,23.7,FALSE,Chill,FALSE,TRUE
1359,35,Australia,YouTube Music,Free,K-Pop,Olivia Rodrigo,264,78,10,46,FALSE,Sad,TRUE,TRUE
1360,16,Japan,Spotify,Free,Hip-Hop,Billie Eilish,20,4,10,16,TRUE,Focus,TRUE,TRUE
1361,33,USA,Spotify,Student,EDM,Dua Lipa,151,47,13,19.8,TRUE,Party,TRUE,FALSE
1362,38,USA,YouTube Music,Free,Rock,Taylor Swift,127,31,12,1.5,FALSE,Focus,FALSE,FALSE
1363,37,India,Spotify,Premium,Pop,Drake,189,60,7,23.9,TRUE,Sad,FALSE,TRUE
1364,34,France,Apple Music,Free,Hip-Hop,SZA,94,26,14,27,TRUE,Workout,FALSE,FALSE
1365,13,Germany,Spotify,Premium,Afrobeats,Kendrick Lamar,56,18,5,40.1,FALSE,Sleep,FALSE,TRUE
1366,23,India,Spotify,Free,Lo-fi,Burna Boy,89,28,13,22,TRUE,Energetic,FALSE,FALSE
1367,25,France,Amazon Music,Premium,Hip-Hop,Olivia Rodrigo,209,62,11,25.4,TRUE,Workout,TRUE,FALSE
1368,24,Canada,Spotify,Free,Pop,The Weeknd,207,68,10,25.8,TRUE,Sleep,FALSE,TRUE
1369,17,Germany,Apple Music,Student,Rock,SZA,80,20,1,42.7,FALSE,Energetic,TRUE,FALSE
1370,50,Australia,SoundCloud,Free,Afrobeats,Travis Scott,147,47,6,15,TRUE,Focus,FALSE,FALSE
1371,19,France,YouTube Music,Premium,Rock,Billie Eilish,154,52,12,30.4,TRUE,Focus,FALSE,TRUE
1372,17,UK,SoundCloud,Premium,Classical,Billie Eilish,169,47,4,15.8,TRUE,Happy,FALSE,TRUE
1373,22,France,YouTube Music,Premium,Jazz,Drake,68,25,11,29.2,TRUE,Sleep,TRUE,TRUE
1374,39,UK,SoundCloud,Free,Rock,Billie Eilish,8,7,8,25.5,TRUE,Sleep,FALSE,TRUE
1375,26,UK,Apple Music,Free,R&B,Burna Boy,86,26,6,20.7,TRUE,Chill,TRUE,FALSE
1376,41,France,Apple Music,Premium,Jazz,SZA,263,76,10,30.3,FALSE,Happy,FALSE,TRUE
1377,22,Germany,Apple Music,Family,Afrobeats,Olivia Rodrigo,200,67,9,35,TRUE,Chill,TRUE,FALSE
1378,27,Canada,Spotify,Premium,Indie,Dua Lipa,303,87,9,23.5,TRUE,Workout,FALSE,FALSE
1379,32,India,Amazon Music,Free,Rock,The Weeknd,29,15,8,38.2,TRUE,Sleep,FALSE,FALSE
1380,19,Germany,Spotify,Free,Rock,Taylor Swift,134,41,12,16,TRUE,Sad,FALSE,TRUE
1381,18,France,Tidal,Free,Hip-Hop,SZA,168,60,10,42.5,FALSE,Energetic,FALSE,FALSE
1382,38,France,Spotify,Free,Rock,The Weeknd,46,8,13,21.8,FALSE,Sad,TRUE,FALSE
1383,13,France,Spotify,Student,Country,Billie Eilish,132,47,10,40.1,FALSE,Sad,FALSE,TRUE
1384,21,Australia,Spotify,Premium,Pop,Dua Lipa,37,7,7,31.1,TRUE,Happy,TRUE,FALSE
1385,34,Canada,Spotify,Free,Hip-Hop,Tyler the Creator,92,18,9,39.7,FALSE,Party,FALSE,FALSE
1386,35,USA,Spotify,Premium,Indie,BTS,155,42,8,47,FALSE,Sleep,FALSE,TRUE
1387,29,Australia,Tidal,Free,Lo-fi,Dua Lipa,253,73,6,13.6,TRUE,Energetic,FALSE,FALSE
1388,25,USA,Apple Music,Family,K-Pop,Tyler the Creator,151,49,11,21.5,FALSE,Party,FALSE,TRUE
1389,48,France,Apple Music,Family,Rock,Kendrick Lamar,115,39,10,32.6,TRUE,Focus,FALSE,FALSE
1390,32,France,YouTube Music,Free,R&B,Billie Eilish,49,12,12,38.8,FALSE,Happy,FALSE,TRUE
1391,42,UK,Spotify,Family,Rock,Kendrick Lamar,279,77,17,27.4,TRUE,Chill,TRUE,FALSE
1392,31,Germany,Apple Music,Free,Indie,Burna Boy,86,21,14,19.9,TRUE,Happy,FALSE,FALSE
1393,24,UK,Spotify,Premium,Pop,Travis Scott,366,102,14,47.3,TRUE,Energetic,FALSE,TRUE
1394,41,Germany,Apple Music,Premium,R&B,Taylor Swift,88,34,11,32.5,TRUE,Party,FALSE,FALSE
1395,16,Australia,Apple Music,Free,Rock,Taylor Swift,58,16,8,30.8,FALSE,Energetic,TRUE,FALSE
1396,23,India,Apple Music,Premium,Classical,BTS,126,27,12,40.4,FALSE,Energetic,FALSE,FALSE
1397,32,Australia,Spotify,Free,R&B,Billie Eilish,47,9,14,29.9,FALSE,Happy,TRUE,FALSE
1398,35,India,Amazon Music,Free,Hip-Hop,The Weeknd,176,43,4,35.8,FALSE,Sleep,FALSE,FALSE
1399,17,Germany,Apple Music,Free,K-Pop,Dua Lipa,43,24,9,37.8,TRUE,Happy,TRUE,FALSE
1400,20,Brazil,YouTube Music,Free,Hip-Hop,Travis Scott,98,28,6,41.5,FALSE,Chill,FALSE,TRUE
1401,22,Germany,SoundCloud,Free,Rock,Burna Boy,130,40,8,13.2,FALSE,Energetic,TRUE,FALSE
1402,27,Japan,Amazon Music,Premium,Afrobeats,Taylor Swift,210,50,7,32.7,FALSE,Energetic,TRUE,TRUE
1403,14,USA,Tidal,Free,EDM,Travis Scott,186,55,11,20.6,FALSE,Sad,FALSE,TRUE
1404,20,USA,Spotify,Free,Hip-Hop,SZA,22,2,11,47.6,TRUE,Workout,FALSE,FALSE
1405,15,Nigeria,Apple Music,Premium,Afrobeats,Burna Boy,150,45,11,43.4,FALSE,Happy,FALSE,FALSE
1406,19,France,Apple Music,Free,Pop,BTS,59,21,10,16.4,TRUE,Sleep,TRUE,FALSE
1407,27,USA,Spotify,Premium,Classical,Travis Scott,288,86,3,31.2,TRUE,Energetic,TRUE,TRUE
1408,24,Canada,YouTube Music,Free,Hip-Hop,Travis Scott,148,36,8,16.9,TRUE,Workout,TRUE,TRUE
1409,44,Canada,YouTube Music,Family,Afrobeats,Kendrick Lamar,145,48,13,21.2,TRUE,Sleep,FALSE,FALSE
1410,28,France,Spotify,Free,R&B,Bad Bunny,105,33,5,26.2,FALSE,Happy,FALSE,TRUE
1411,31,Nigeria,YouTube Music,Student,Country,Ariana Grande,113,30,11,22.2,TRUE,Party,TRUE,TRUE
1412,32,Brazil,Spotify,Free,Hip-Hop,Burna Boy,71,22,9,40.6,TRUE,Workout,TRUE,TRUE
1413,23,Nigeria,Apple Music,Premium,Pop,Billie Eilish,229,66,5,8.3,TRUE,Energetic,FALSE,FALSE
1414,38,Brazil,Spotify,Free,EDM,BTS,123,38,6,47.2,FALSE,Workout,FALSE,FALSE
1415,24,Australia,Apple Music,Free,Pop,Bad Bunny,87,24,6,39.7,TRUE,Energetic,TRUE,TRUE
1416,52,Brazil,Spotify,Free,Indie,Ariana Grande,313,91,6,42.9,TRUE,Focus,TRUE,FALSE
1417,23,Nigeria,Spotify,Premium,EDM,Billie Eilish,44,11,6,16.8,TRUE,Sleep,FALSE,FALSE
1418,34,Canada,Amazon Music,Premium,Pop,Olivia Rodrigo,223,67,10,19.3,TRUE,Energetic,FALSE,TRUE
1419,28,Canada,Tidal,Student,Lo-fi,Ariana Grande,202,57,3,5.3,TRUE,Party,FALSE,TRUE
1420,19,Japan,Spotify,Free,EDM,Drake,227,65,4,28.4,TRUE,Energetic,TRUE,TRUE
1421,13,Japan,Spotify,Family,Rock,Tyler the Creator,118,37,13,45.3,FALSE,Party,FALSE,TRUE
1422,29,France,YouTube Music,Family,Country,Dua Lipa,23,10,6,36.5,TRUE,Sad,FALSE,TRUE
1423,42,Germany,Tidal,Premium,Country,Drake,38,1,6,42.3,TRUE,Workout,FALSE,FALSE
1424,35,Australia,YouTube Music,Premium,R&B,Travis Scott,159,36,10,34.6,TRUE,Energetic,TRUE,FALSE
